Character Id	Name	Gender	Movie Id	# Words
u833	MOTHERSHEAD	f	m53	264
u834	NIGHT PORTER	?	m53	68
u835	NORA	?	m53	117
u836	OWNER	?	m53	29
u837	PLUMED DWARF	?	m53	53
u838	TREVES	m	m53	2486
u839	AUD	f	m54	385
u840	ERIK	m	m54	1152
u841	FREYA	?	m54	71
u842	GIRL	?	m54	11
u843	GRANDAD	?	m54	26
u844	GRANDFATHER	?	m54	33
u845	HARALD	?	m54	92
u846	HELGA	f	m54	226
u847	IVAR	?	m54	70
u848	KEITEL	m	m54	196
u849	KING ARNULF	m	m54	391
u850	LEIF	?	m54	13
u851	LOKI	m	m54	241
u852	ODIN	?	m54	36
u853	SNORRI	?	m54	152
u854	SVEN	m	m54	207
u855	SVEN'S DAD	m	m54	167
u856	THORFINN	?	m54	190
u857	THORFINN'S MUM	?	m54	41
u858	CARRIE	?	m55	99
u859	CLEMENTINE	f	m55	3445
u860	CLEMENTINE'S VOICE	?	m55	100
u861	JOEL	m	m55	2249
u862	MARY	f	m55	728
u863	MIERZWIAK	m	m55	452
u864	NAOMI	f	m55	183
u865	NAOMI'S VOICE	?	m55	30
u866	OLD WOMAN	?	m55	47
u867	PATRICK	m	m55	289
u868	RECEPTIONIST	?	m55	23
u869	STAN	m	m55	440
u870	STAN'S VOICE	?	m55	44
u871	VOICE-OVER	?	m55	558
u872	CHINK	m	m56	652
u873	HOWARD	?	m56	35
u874	JELLY	f	m56	678
u875	JULIAN	?	m56	185
u876	MAN	?	m56	26
u877	SISSY	f	m56	902
u878	THE COUNTESS	m	m56	1473
u879	COOPER	m	m57	295
u880	DJ	?	m57	214
u881	HOLLIS	?	m57	229
u882	JUSTIN	?	m57	180
u883	LYLE	?	m57	145
u884	MILLER	m	m57	1866
u885	PETERS	f	m57	396
u886	SMITH	m	m57	445
u887	STARCK	f	m57	739
u888	WEIR	m	m57	1319
u889	ALICIA	?	m58	100
u890	BEN	m	m58	641
u891	DEBBIE	?	m58	66
u892	DOCTOR	?	m58	88
u893	JOHNNY	m	m58	547
u894	LEONARD	?	m58	126
u895	REED	m	m58	1174
u896	SEXY NURSE	?	m58	44
u897	SUE	f	m58	860
u898	THE THING	?	m58	66
u899	VICTOR	m	m58	805
u900	ARNOLD	?	m59	48
u901	BRAD	m	m59	494
u902	BUSINESSMAN	?	m59	75
u903	CURTIS	?	m59	20
u904	DAMONE	m	m59	582
u905	DENNIS	?	m59	52
u906	GIRL	?	m59	34
u907	GRIFFIN	?	m59	72
u908	HAROLD	?	m59	62
u909	L.C.	?	m59	86
u910	LINDA	f	m59	756
u911	LISA	?	m59	95
u912	MR. HAND	m	m59	306
u913	RON	?	m59	75
u914	SPICOLI	m	m59	474
u915	STACY	f	m59	1408
u916	THE RAT	?	m59	768
u917	WAITRESS	?	m59	21
u918	CLERK	f	m60	300
u919	DA	?	m60	144
u920	DUKE	m	m60	2497
u921	GONZO	m	m60	2179
u922	HIGHWAY PATROLMAN	?	m60	116
u923	HITCHHIKER	?	m60	18
u924	MAID	?	m60	125
u925	PROPRIETOR	?	m60	32
u926	ADULTERER	?	m61	133
u927	BARTENDER	?	m61	220
u928	BEER GUY	?	m61	153
u929	BELLE	f	m61	48
u930	BOSS MAN	m	m61	387
u931	BOZO	?	m61	362
u932	GOLDIE	?	m61	27
u933	GOOD GUY	?	m61	23
u934	GRANDPA	?	m61	42
u935	HEROINE	f	m61	765
u936	PARA	?	m61	44
u937	ROADIE	?	m61	122
u938	SICKLY BROWNIE	?	m61	38
u939	TRAMPY	?	m61	52
u940	TROOP LEADER	?	m61	48
u941	TUFFY	?	m61	88
u942	BARNES	?	m62	117
u943	BEBE	?	m62	248
u944	CLAIRE	?	m62	105
u945	CLIFFORD	?	m62	79
u946	CLURMAN	?	m62	226
u947	COP	?	m62	45
u948	DICK	m	m62	209
u949	DOCTOR	?	m62	65
u950	DOYLE	?	m62	97
u951	DRAMA TEACHER	?	m62	64
u952	EDWARDS	?	m62	50
u953	ERNEST	m	m62	431
u954	FIRE CHIEF	?	m62	41
u955	FRANCES	f	m62	3524
u956	HARRY	m	m62	1119
u957	HITCHHIKER	?	m62	21
u958	JUDGE	?	m62	144
u959	JUDGE HILLIER'S WIFE	?	m62	27
u960	KAMINSKI	?	m62	61
u961	LAWYER	?	m62	61
u962	LILLIAN	f	m62	603
u963	MAN	?	m62	30
u964	ODETS	?	m62	77
u965	OLDER NURSE	?	m62	52
u966	SERGEANT	?	m62	4
u967	SYMINGTON	m	m62	275
u968	YORK & CROWD	?	m62	4
u969	YOUNG MAN	m	m62	106
u970	YOUNG NURSE	?	m62	4
u971	CREATURE	?	m63	606
u972	ELIZABETH	f	m63	466
u973	FATHER	?	m63	29
u974	GRANDFATHER	?	m63	53
u975	GRIGORI	?	m63	39
u976	HENRY	m	m63	462
u977	JUSTINE	?	m63	133
u978	KREMPE	?	m63	80
u979	PROSECUTOR	?	m63	89
u980	VICTOR	m	m63	1124
u981	WALDMAN	?	m63	271
u982	WALTON	?	m63	177
u983	ALICE	f	m64	376
u984	BARRY	?	m64	31
u985	BILL	m	m64	214
u986	BRENDA	?	m64	77
u987	CLAUDETTE	?	m64	19
u988	JACK	?	m64	177
u989	MARCIE	?	m64	136
u990	MRS. VOORHEES	?	m64	41
u991	NED	?	m64	258
u992	SANDY	?	m64	63
u993	STEVE	?	m64	233
u994	TIERNEY	?	m64	58
u995	BORDER GUARD	?	m65	28
u996	CARLOS	?	m65	118
u997	JACOB	m	m65	1148
u998	KATE	f	m65	320
u999	KELLY HOUGE	?	m65	79
u1000	MCGRAW	?	m65	253
u1001	PETE	?	m65	137
u1002	RAZOR CHARLIE	?	m65	27
u1003	RICHARD	m	m65	598
u1004	SCOTT	?	m65	284
u1005	SETH	m	m65	2450
u1006	STANLEY CHASE	?	m65	131
u1007	BLONDELL	?	m66	142
u1008	C.O.	m	m66	669
u1009	CORTEZ	?	m66	40
u1010	DEHAVEN	f	m66	935
u1011	DEHAVEN'S AIDE	?	m66	53
u1012	FLAG OFFICER #1	?	m66	69
u1013	FLEA	?	m66	49
u1014	HAYES	?	m66	137
u1015	INSTRUCTOR JOHNS	?	m66	52
u1016	INSTRUCTOR PYRO	?	m66	180
u1017	JORDAN	f	m66	2134
u1018	MCCOOL	?	m66	79
u1019	ROYCE	m	m66	726
u1020	SLUTNIK	?	m66	109
u1021	THE CHIEF	?	m66	567
u1022	THE SPOOK	?	m66	212
u1023	WICKWIRE	m	m66	308
u1024	ANIMAL	m	m67	213
u1025	AUDREY	f	m67	744
u1026	CAIMAN	?	m67	74
u1027	ELSIE	?	m67	67
u1028	JEAN-CLAUDE	?	m67	22
u1029	KID	?	m67	10
u1030	LT. ANDERSON	?	m67	41
u1031	LUCY	?	m67	192
u1032	MAJOR HICKS	M	m67	311
u1033	MAYOR	?	m67	58
u1034	NICK	M	m67	929
u1035	RAYMOND	?	m67	286
u1036	ALEXANDER	m	m68	662
u1037	BRANDON	m	m68	537
u1038	COMPUTER	?	m68	52
u1039	FRED	?	m68	115
u1040	GUY	?	m68	353
u1041	GWEN	f	m68	819
u1042	JASON	m	m68	1718
u1043	KYLE	?	m68	20
u1044	LATHE	?	m68	46
u1045	MATHESAR	m	m68	383
u1046	NERVOUS TECH	?	m68	53
u1047	QUELLEK	m	m68	251
u1048	SARRIS	?	m68	199
u1049	TOMMY	m	m68	399
u1050	ARNOLD	M	m69	649
u1051	BILLY LEE	?	m69	101
u1052	CORNWALLIS	?	m69	80
u1053	GENERAL LEE	?	m69	36
u1054	HAMILTON	m	m69	418
u1055	HORATIO GATES	?	m69	29
u1056	JOHN ADAMS	?	m69	202
u1057	JOSEPH REED	m	m69	315
u1058	LAFAYETTE	m	m69	227
u1059	MARTHA	f	m69	392
u1060	MAWHOOD	?	m69	41
u1061	NATHANAEL GREENE	m	m69	445
u1062	SALLY	f	m69	669
u1063	SAM ADAMS	?	m69	224
u1064	WASHINGTON	M	m69	2741
u1065	WILLIAM	?	m69	141
u1066	YOUNG WASHINGTON	m	m69	203
u1067	ATTENDANT	?	m70	29
u1068	BEAR	m	m70	295
u1069	BO CATLETT	m	m70	1233
u1070	BONES	m	m70	242
u1071	CHILI	m	m70	3112
u1072	CURTIS	?	m70	54
u1073	DICK	?	m70	94
u1074	DIRECTOR	?	m70	38
u1075	DORIS	?	m70	128
u1076	ESCOBAR	?	m70	197
u1077	HARRY	m	m70	1583
u1078	KAREN	f	m70	843
u1079	LEO	?	m70	85
u1080	MANAGER	?	m70	26
u1081	MARTIN	m	m70	503
u1082	RAY BONES	?	m70	121
u1083	RONNIE	?	m70	111
u1084	TOMMY	m	m70	270
u1085	COASTGUARD DISPATCHER	?	m71	148
u1086	DODGE	m	m71	1156
u1087	EPPS	f	m71	932
u1088	GREER	m	m71	751
u1089	MURPHY	m	m71	2184
u1090	RIVETER	?	m71	33
u1091	VASILI	?	m71	47
u1092	DAD	m	m72	292
u1093	DANA	?	m72	290
u1094	ENID	f	m72	4362
u1095	GERROLD	?	m72	36
u1096	GIRL	?	m72	20
u1097	JOE	?	m72	168
u1098	JOHN	?	m72	45
u1099	JOHN ELLIS	?	m72	65
u1100	JOSH	m	m72	260
u1101	MAN	?	m72	9
u1102	MANAGER	?	m72	100
u1103	MARGARET	?	m72	86
u1104	MAXINE	?	m72	108
u1105	MELORRA	?	m72	90
u1106	REBECCA	f	m72	1610
u1107	ROBERTA	f	m72	504
u1108	SEYMOUR	m	m72	2175
u1109	THERAPIST	?	m72	62
u1110	TODD	?	m72	28
u1111	ABDULLAH	?	m73	141
u1112	BEAUMONT	m	m73	415
u1113	HAWTHORNE	?	m73	202
u1114	HELENA	?	m73	95
u1115	MIDDLE COOLIE	?	m73	34
u1116	PATTERSON	m	m73	1281
u1117	REDBEARD	m	m73	912
u1118	SAMUEL	m	m73	227
u1119	STARLING	m	m73	510
u1120	DANA	f	m74	809
u1121	ELAINE	?	m74	104
u1122	FRANK	?	m74	56
u1123	HARDEMEYER	?	m74	129
u1124	JANINE	f	m74	182
u1125	JANOSZ	m	m74	485
u1126	JUDGE	?	m74	83
u1127	LOUIS	m	m74	457
u1128	MILTON	?	m74	60
u1129	PROSECUTOR	?	m74	68
u1130	SHERMAN	?	m74	126
u1131	SPENGLER	?	m74	451
u1132	STANTZ	m	m74	934
u1133	VENKMAN	m	m74	2138
u1134	VIGO	?	m74	111
u1135	WINSTON	m	m74	305
u1136	BRIDE	?	m75	42
u1137	COED	?	m75	24
u1138	DANA	F	m75	433
u1139	DEAN YAEGER	?	m75	102
u1140	FIRST BUM	?	m75	45
u1141	GROOM	?	m75	24
u1142	HEAD LIBRARIAN	?	m75	46
u1143	JANINE	?	m75	212
u1144	LOUIS	?	m75	216
u1145	MANAGER	?	m75	78
u1146	PECK	?	m75	204
u1147	SECOND BUM	?	m75	42
u1148	SOPHOMORE	?	m75	47
u1149	SPENGLER	M	m75	466
u1150	STANTZ	M	m75	845
u1151	STREET PUNK	?	m75	37
u1152	VENKMAN	M	m75	1888
u1153	WINSTON	?	m75	111
u1154	WOMAN	?	m75	18
u1155	COMMODUS	m	m76	1026
u1156	COS	?	m76	165
u1157	FALCO	?	m76	219
u1158	GAIUS	?	m76	71
u1159	GRACCHUS	?	m76	57
u1160	JUBA	?	m76	36
u1161	LUCILLA	f	m76	744
u1162	MARCUS AURELIUS	?	m76	337
u1163	NARCISSUS	M	m76	1669
u1164	PROXIMO	m	m76	1075
u1165	QUINTUS	?	m76	353
u1166	SELENE	f	m76	145
u1167	THEMIS	?	m76	17
u1168	TRIBUUS	?	m76	37
u1169	BEN	m	m77	3861
u1170	BEN'S VOICE	?	m77	48
u1171	CLERK	?	m77	6
u1172	ELAINE	f	m77	629
u1173	MR. BRADDOCK	m	m77	371
u1174	MR. MCCLEERY	m	m77	118
u1175	MR. MCQUIRE	?	m77	43
u1176	MR. ROBINSON	m	m77	556
u1177	MRS. BRADDOCK	f	m77	243
u1178	MRS. ROBINSON	f	m77	1369
u1179	MRS. ROBINSON'S VOICE	f	m77	98
u1180	MRS. SINGLEMAN	?	m77	38
u1181	ROOM CLERK	m	m77	73
u1182	WOMAN'S VOICE	?	m77	57
u1183	A MAN	?	m78	25
u1184	BARON	m	m78	1485
u1185	CHAUFFEUR	m	m78	139
u1186	CLERK	m	m78	87
u1187	DOCTOR	m	m78	247
u1188	FLAEMMCHEN	f	m78	735
u1189	GERSTENKORN	m	m78	378
u1190	GRUSINSKAYA	f	m78	1118
u1191	KRINGELEIN	m	m78	1690
u1192	MANAGER	?	m78	30
u1193	MEIERHEIM	?	m78	258
u1194	PIMENOV	?	m78	216
u1195	PREYSING	m	m78	1335
u1196	ROHNA	?	m78	28
u1197	SCHWEIMANN	?	m78	25
u1198	SENF	m	m78	182
u1199	SUZETTE	f	m78	161
u1200	WAITZ	?	m78	38
u1201	ZINNOWITZ	m	m78	322
u1202	BOBO	m	m79	351
u1203	CLERK	?	m79	70
u1204	COLE	?	m79	316
u1205	DOCTOR	?	m79	54
u1206	HEBBING	?	m79	62
u1207	IRV	?	m79	35
u1208	JEWELER	?	m79	117
u1209	KAGGS	?	m79	377
u1210	LILLY	f	m79	1518
u1211	MANAGER	?	m79	45
u1212	MINTZ	?	m79	19
u1213	MYRA	f	m79	1158
u1214	PIERSON	m	m79	170
u1215	ROY	m	m79	1458
u1216	SIMMS	?	m79	70
u1217	BLAKE	?	m80	152
u1218	CARTER	?	m80	212
u1219	DEPUTY CLARK	?	m80	58
u1220	EDDIE	?	m80	25
u1221	JIMMY	?	m80	71
u1222	JOHN	m	m80	326
u1223	KERI	f	m80	472
u1224	LINDA	?	m80	94
u1225	MOLLY	?	m80	198
u1226	PAMELA	?	m80	35
u1227	SHANE	?	m80	42
u1228	WILL	m	m80	145
u1229	BETH	?	m81	200
u1230	DANNY	?	m81	73
u1231	DEBRA	?	m81	113
u1232	HARRY SIMMS	?	m81	56
u1233	JAMIE	?	m81	38
u1234	JOHN	?	m81	69
u1235	KARA	?	m81	267
u1236	LOOMIS	m	m81	435
u1237	TIM	?	m81	68
u1238	TOMMY	?	m81	272
u1239	WYNN	m	m81	568
u1240	HAROLD	m	m82	4874
u1241	LOOSELEAF	m	m82	1023
u1242	MILDRED	?	m82	114
u1243	PAUL	m	m82	938
u1244	PENELOPE	f	m82	2029
u1245	SHUTTLE	m	m82	1186
u1246	VON KONIGSWALD	?	m82	364
u1247	WANDA JUNE	?	m82	83
u1248	WOODLY	M	m82	1674
u1249	BEATRICE	?	m83	88
u1250	BLACK STUD	?	m83	87
u1251	BURROWS	?	m83	160
u1252	FELICE	f	m83	305
u1253	GIRL AT THE WINDOW	?	m83	51
u1254	HOPE	?	m83	46
u1255	JAKE	m	m83	1989
u1256	JISM JIM	?	m83	131
u1257	KRISTEN	?	m83	20
u1258	MANAGER	?	m83	30
u1259	MARSHA	?	m83	32
u1260	MARY	?	m83	99
u1261	MAST	m	m83	1152
u1262	NIKI	f	m83	910
u1263	RAMADA	?	m83	310
u1264	RUCKER	?	m83	30
u1265	TELLER	?	m83	93
u1266	TOD	m	m83	168
u1267	WES	?	m83	263
u1268	CANDY	?	m84	115
u1269	COP	?	m84	155
u1270	EDITH	?	m84	110
u1271	GLAUCUS	?	m84	69
u1272	HAROLD	m	m84	1219
u1273	MAUDE	f	m84	2648
u1274	MRS. CHASEN	?	m84	349
u1275	OFFICER	?	m84	14
u1276	PRIEST	?	m84	31
u1277	PSYCHIATRIST	m	m84	362
u1278	SUNSHINE	?	m84	165
u1279	UNCLE VICTOR	m	m84	431
u1280	FEMALE CENOBITE	?	m85	22
u1281	FRANK	?	m85	73
u1282	JULIA	?	m85	56
u1283	KIRSTY	f	m85	317
u1284	KYLE	m	m85	159
u1285	MALAHIDE	?	m85	26
u1286	PINHEAD	?	m85	95
u1287	RONSON	?	m85	117
u1288	TIFFANY	?	m85	19
u1289	ABE	?	m86	113
u1290	ABE'S VOICE	?	m86	31
u1291	BROOM	?	m86	439
u1292	CLAY	?	m86	161
u1293	GRIGORY	?	m86	69
u1294	HELLBOY	m	m86	763
u1295	LIZ	?	m86	168
u1296	LOBBY GUARD	?	m86	14
u1297	MANNING	?	m86	221
u1298	MATLIN	?	m86	47
u1299	MYERS	m	m86	350
u1300	WHITMAN	?	m86	89
u1301	1ST MAN	?	m87	31
u1302	2ND MAN	?	m87	43
u1303	CENOBITE	m	m87	110
u1304	DOCTOR	?	m87	76
u1305	FRANK	m	m87	598
u1306	JULIA	f	m87	483
u1307	KIRSTY	f	m87	589
u1308	LARRY	m	m87	536
u1309	NURSE	?	m87	71
u1310	PRUDHOE	?	m87	167
u1311	STEVE	m	m87	130
u1312	ALISON'S MOM	?	m88	34
u1313	BARRY	m	m88	1484
u1314	CAROLINE	f	m88	219
u1315	CHARLIE	?	m88	327
u1316	CUSTOMER	?	m88	61
u1317	DICK	m	m88	378
u1318	IAN	?	m88	185
u1319	LAURA	f	m88	2396
u1320	LIZ	f	m88	231
u1321	MARIE	f	m88	280
u1322	MOM	?	m88	118
u1323	ROB	m	m88	4215
u1324	VINCE	?	m88	58
u1325	WOMAN	f	m88	201
u1326	BRENNA	F	m89	1084
u1327	CONOR	M	m89	413
u1328	DENNIS	?	m89	69
u1329	DESK OFFICER	?	m89	30
u1330	DUPONT	?	m89	133
u1331	EXAMINER	?	m89	38
u1332	FATHER	?	m89	35
u1333	GRANDSON	?	m89	11
u1334	INSPECTOR	?	m89	82
u1335	INTRUDER	?	m89	51
u1336	KAHN	?	m89	253
u1337	KATHERINE	?	m89	17
u1338	KIDELL	?	m89	127
u1339	KNIGHT	?	m89	211
u1340	KNIGHT'S VOICE	?	m89	29
u1341	LIBRARIAN	?	m89	80
u1342	MAJOR	?	m89	35
u1343	MAN	?	m89	14
u1344	MARA	?	m89	94
u1345	MORAN	m	m89	528
u1346	MOTHER	?	m89	66
u1347	MR. NORTH	?	m89	102
u1348	MULET	?	m89	130
u1349	ROMIREZ	M	m89	953
u1350	SUPERVISOR	?	m89	43
u1351	TAUPIN	M	m89	1124
u1352	TAVERN MAN #2	?	m89	14
u1353	TRAVELLER	?	m89	37
u1354	UNCLE JOE	?	m89	81
u1355	BENSINGER	?	m90	180
u1356	BRUCE	m	m90	869
u1357	BURNS	m	m90	4171
u1358	COOLEY	?	m90	60
u1359	DUFFY	?	m90	76
u1360	EGELHOFFER	?	m90	208
u1361	ENDICOTT	m	m90	269
u1362	GUS	?	m90	20
u1363	HARTMAN	M	m90	926
u1364	HILDY	f	m90	4037
u1365	LIEUTENANT	?	m90	46
u1366	LOUIE	?	m90	153
u1367	LOUIS	?	m90	115
u1368	MAYOR	m	m90	760
u1369	MCCUE	?	m90	214
u1370	MOLLIE	?	m90	69
u1371	MRS. BALDWIN	?	m90	114
u1372	MURPHY	m	m90	398
u1373	PINKUS	?	m90	200
u1374	SCHWARTZ	?	m90	133
u1375	WILLIAMS	m	m90	515
u1376	WILSON	?	m90	163
u1377	BILL	?	m91	273
u1378	BRUCE	?	m91	93
u1379	CLIVE	m	m91	356
u1380	DAWN	f	m91	352
u1381	GRACE	f	m91	603
u1382	GRANDFATHER GEORGE	?	m91	226
u1383	GRANDMA	?	m91	65
u1384	MAC	m	m91	364
u1385	MOLLY	?	m91	96
u1386	ROGER	?	m91	128
u1387	SUE	?	m91	67
u1388	BABY	f	m92	605
u1389	BILL	m	m92	720
u1390	CAPT. SPAULDING	?	m92	360
u1391	CASHIER	?	m92	76
u1392	DENISE	f	m92	647
u1393	HUSTON	?	m92	72
u1394	JERRY	m	m92	1183
u1395	MARY	f	m92	561
u1396	MOTHER	?	m92	559
u1397	MR. WILLIS	?	m92	216
u1398	NAISH	?	m92	200
u1399	OTIS	?	m92	218
u1400	STUCKY	?	m92	234
u1401	WYDELL	?	m92	455
u1402	FATHER	?	m93	94
u1403	FEMALE ROOMMATE	?	m93	77
u1404	GABRIELLE	f	m93	883
u1405	LILA	f	m93	1644
u1406	MOTHER	?	m93	28
u1407	NATHAN	m	m93	2327
u1408	OLDER WOMAN	?	m93	65
u1409	PUFF	m	m93	564
u1410	ROSE	?	m93	438
u1411	WENDALL	?	m93	60
u1412	BARTENDER	?	m94	55
u1413	BERT	m	m94	1543
u1414	BIG JOHN	?	m94	100
u1415	CHARLIE	m	m94	634
u1416	EDDIE	m	m94	3176
u1417	FATS	m	m94	160
u1418	FINDLEY	m	m94	300
u1419	PLAYER	?	m94	32
u1420	SARAH	f	m94	1222
u1421	YOUNG MAN	?	m94	65
u1422	EMMA	f	m95	248
u1423	FRENCH VOICE	?	m95	39
u1424	NEVILLE	m	m95	232
u1425	OLD MAN	?	m95	21
u1426	VIRGINIA	?	m95	114
u1427	DAD	m	m96	396
u1428	DAD'S VOICE	?	m96	125
u1429	JIMMY	m	m96	434
u1430	LINDA	f	m96	393
u1431	MOM	?	m96	229
u1432	PRINCIPAL	?	m96	53
u1433	ALICIA	?	m97	32
u1434	CONSTANCE	f	m97	203
u1435	DAVID	m	m97	598
u1436	GENERAL GREY	m	m97	325
u1437	JASMINE	f	m97	141
u1438	JIMMY	?	m97	83
u1439	MARGARET	?	m97	34
u1440	MARTY	m	m97	133
u1441	MIGUEL	?	m97	189
u1442	MOISHE	?	m97	336
u1443	NIMZIKI	?	m97	194
u1444	OKUN	?	m97	118
u1445	OKUN/ALIEN	?	m97	12
u1446	PHILIP	?	m97	34
u1447	PRESIDENT	m	m97	361
u1448	RUSSELL	?	m97	70
u1449	SECOND OFFICER	?	m97	13
u1450	STEVE	m	m97	197
u1451	TROY	?	m97	30
u1452	BRODY	m	m98	375
u1453	BUTLER	?	m98	24
u1454	DONOVAN	m	m98	529
u1455	ELSA	f	m98	289
u1456	HENRY	m	m98	729
u1457	INDY	m	m98	1436
u1458	KAZIM	?	m98	120
u1459	KNIGHT	?	m98	71
u1460	SALLAH	?	m98	108
u1461	CAPT. BLUMBURTT	?	m99	196
u1462	CHATTAR LAL	?	m99	334
u1463	INDIANA	m	m99	1500
u1464	LAO	?	m99	61
u1465	MOLA RAM	?	m99	128
u1466	SHAMAN	?	m99	133
u1467	SHORT ROUND	?	m99	166
u1468	WILLIE	f	m99	950
u1469	AL	m	m100	1901
u1470	BURR	?	m100	55
u1471	COLIN	?	m100	43
u1472	DIETER	?	m100	153
u1473	FINNEGAN	?	m100	217
u1474	GRUNER	?	m100	29
u1475	JOE	M	m100	2542
u1476	LEADER	?	m100	47
u1477	OUTSIDE -	?	m100	50
u1478	RECEPTIONIST.	?	m100	44
u1479	RENE	F	m100	738
u1480	RYUJI	?	m100	92
u1481	TECH 2	?	m100	29
u1482	TECH 3	?	m100	55
u1483	WAITER	?	m100	16
u1484	WOMAN	?	m100	22
u1485	BARBARA	?	m101	60
u1486	BILL ROBERTSON'S VOICE	?	m101	65
u1487	CHARLIE PHILLIPS	?	m101	60
u1488	DEBBIE DELUCA	?	m101	94
u1489	DEBORAH	?	m101	19
u1490	DON HEWITT	m	m101	222
u1491	ERIC KLUSTER	?	m101	92
u1492	FBI AGENT #2	?	m101	65
u1493	FELLING	?	m101	11
u1494	HELEN CAPERELLI	?	m101	170
u1495	JIM COOPER	?	m101	34
u1496	JIM COOPER'S VOICE	?	m101	58
u1497	LIANE	f	m101	208
u1498	LIANE'S VOICE	?	m101	13
u1499	LOWELL	m	m101	3253
u1500	LOWELL'S VOICE	?	m101	94
u1501	MICHAEL MOORE	?	m101	17
u1502	MIKE WALLACE	m	m101	534
u1503	MOTLEY	?	m101	124
u1504	RICHARD SCRUGGS	?	m101	254
u1505	SHARON	f	m101	94
u1506	THE HOTEL MANAGER'S VOICE	?	m101	29
u1507	THE SHEIKH	?	m101	48
u1508	THOMAS SANDEFUR	?	m101	190
u1509	TOBACCO LAWYER	?	m101	89
u1510	WIGAND	m	m101	2201
u1511	WIGAND'S VOICE	?	m101	17
u1512	BONNIE	?	m102	12
u1513	DOYLE	m	m102	317
u1514	GANGSTER	?	m102	18
u1515	JOE	?	m102	44
u1516	JUDGE	?	m102	8
u1517	KENNETH	M	m102	202
u1518	LAWYER	?	m102	34
u1519	MARYLIN	f	m102	2083
u1520	MILES	m	m102	2560
u1521	PATRICIA	?	m102	191
u1522	RAMONA	?	m102	139
u1523	REX	m	m102	223
u1524	RUTH	?	m102	313
u1525	SARAH	f	m102	241
u1526	VOICE	?	m102	30
u1527	WITNESS	?	m102	28
u1528	WOMAN	?	m102	116
u1529	WRIGLEY	m	m102	126
u1530	ANDREWS	f	m103	1404
u1531	BOY	?	m103	67
u1532	CAPTAIN	?	m103	56
u1533	DANKER	?	m103	50
u1534	DRIVER	?	m103	98
u1535	ELLIE	f	m103	2543
u1536	ELLIE'S VOICE	?	m103	16
u1537	FIRST PILOT	?	m103	16
u1538	FIRST POLICEMAN	?	m103	30
u1539	GORDON	m	m103	295
u1540	GUARD	?	m103	51
u1541	KING	?	m103	120
u1542	LOVINGTON	?	m103	39
u1543	MAN	?	m103	62
u1544	MARY	?	m103	63
u1545	OLD LADY	?	m103	13
u1546	OPERATOR	?	m103	85
u1547	OWNER	?	m103	50
u1548	PETER	m	m103	3748
u1549	PETER'S VOICE	?	m103	264
u1550	SECOND PILOT	?	m103	15
u1551	SECRETARY	?	m103	102
u1552	SHAPELEY	m	m103	528
u1553	WESTLEY	?	m103	29
u1554	WIFE	?	m103	249
u1555	AL	?	m104	191
u1556	ANDREWS	m	m104	352
u1557	BANISTER	?	m104	303
u1558	BILL	m	m104	981
u1559	CORONER	?	m104	68
u1560	DYMOND	?	m104	71
u1561	FERRIE	m	m104	1240
u1562	FINCK	?	m104	139
u1563	FRANK	?	m104	167
u1564	GARRISON	?	m104	45
u1565	GOLDBERG	?	m104	33
u1566	JASPER	?	m104	47
u1567	JEAN HILL	?	m104	338
u1568	JIM	m	m104	5511
u1569	JOHNSON	?	m104	79
u1570	JUDGE HAGGERTY	?	m104	47
u1571	LAWYER	?	m104	59
u1572	LIZ	f	m104	686
u1573	LONG	?	m104	347
u1574	LOU	m	m104	1020
u1575	MALE VOICE	?	m104	63
u1576	MAN	?	m104	58
u1577	MARTIN	m	m104	469
u1578	MERCER	?	m104	179
u1579	MILLER	?	m104	311
u1580	MOBSTER	?	m104	83
u1581	NUMA	?	m104	89
u1582	O'KEEFE	?	m104	474
u1583	OFFICIAL	?	m104	102
u1584	RUBY	?	m104	207
u1585	SHAW	m	m104	457
u1586	SUSIE	f	m104	986
u1587	VIRGINIA	?	m104	9
u1588	X	f	m104	739
u1589	AMY	?	m105	45
u1590	ANITA	?	m105	43
u1591	BEAUMONT	m	m105	212
u1592	DARGUS	m	m105	533
u1593	JACKIE	f	m105	3811
u1594	LOUIS	m	m105	797
u1595	MAX	m	m105	2428
u1596	MELANIE	f	m105	741
u1597	NICOLET	m	m105	778
u1598	ORDELL	m	m105	3647
u1599	PUBLIC DEFENDER	?	m105	108
u1600	SHERONDA	?	m105	25
u1601	WINSTON	?	m105	46
u1602	"DOCTOR"	?	m106	46
u1603	DELLA	?	m106	35
u1604	DOORMAN	?	m106	20
u1605	DOUG	?	m106	52
u1606	ELI	?	m106	9
u1607	ELSA	?	m106	59
u1608	FRANK	m	m106	75
u1609	GABE	?	m106	19
u1610	GEARY	?	m106	254
u1611	GEORGE	?	m106	45
u1612	JACOB	m	m106	2841
u1613	JERRY	?	m106	36
u1614	JEZZIE	f	m106	1449
u1615	LEADER	?	m106	36
u1616	LOUIS	m	m106	383
u1617	MICHAEL	m	m106	774
u1618	MRS. CARMICHAEL	?	m106	37
u1619	NURSE	?	m106	52
u1620	PAUL	m	m106	429
u1621	RECEPTIONIST	?	m106	81
u1622	RESIDENT	?	m106	49
u1623	ROD	?	m106	97
u1624	SARAH	?	m106	69
u1625	STERN	?	m106	449
u1626	VOICE	?	m106	66
